"precinct_name","device_name","up_mete_id","mete_code","mete_no"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-1#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-1#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-1#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-2#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","5-2#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-a#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-1#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-4#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-4#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-4#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-1#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-4#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-4#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-4#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","01水流量","013323","1"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","05水流量","013323","5"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","04水流量","013323","4"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","03水流量","013323","3"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","02水流量","013323","2"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-5#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-3#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-3#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-2#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","5-2#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","5-1#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-5#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-3#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-3#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-2#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","5-2#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","5-1#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-a#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-1#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-4#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-1#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","1-4#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-5#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-a#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-a#空调主机","回水温度","013206","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-2#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","6-2#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-3#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-1#空调主机","出水温度","013205","0"
"中国移动（甘肃庆阳）绿色智算中心7层空调主机动力机房","4-4#空调主机","出水温度","013205","0"
"玉林陆川县陆川分公司一楼动力机房","艾默生多联机中央空调1/1","00水流量","013323","1"
"玉林玉州区西城生产楼六楼水泵房","艾默生多联机中央空调6/1","00水流量","013323","1"
"玉林玉州区西城生产楼六楼水泵房","艾默生多联机中央空调1/1","水流量02","013323","2"
"玉林玉州区西城生产楼六楼水泵房","艾默生多联机中央空调1/1","水流量01","013323","1"
"中国移动来宾富华路通信枢纽五层冷水机组机房","佳力图水冷螺杆冷水机组501/2","2号机组总管流量","013323","2"
"中国移动来宾富华路通信枢纽五层冷水机组机房","佳力图水冷螺杆冷水机组501/2","1号机组总管流量","013323","1"
"南宁白沙生产楼一楼电力1机房","格兰富低压离心冷水机组102/1","2水流量","013323","2"
"南宁白沙生产楼一楼电力1机房","格兰富低压离心冷水机组102/1","01水流量","013323","1"
"南宁白沙第二生产楼六楼动力机房","良机逆流冷却塔3/1","01水流量","013323","1"
"南宁白沙第二生产楼六楼动力机房","良机逆流冷却塔3/1","02水流量","013323","2"
"百色右江区站前大道生产楼六楼电力机房","良机横流冷却塔603/1","01水流量","013323","1"
"百色右江区站前大道生产楼六楼电力机房","良机横流冷却塔603/1","02水流量","013323","2"
"制冷机房","B1水冷BA系统-2冷冻水泵","2号主机冷冻水流量","013323","1"
"制冷机房","B1水冷BA系统-2冷却水泵","2号主机冷却水流量","013323","1"
"制冷机房","B1冷源机房","1号主机冷冻水流量","013323","1"
"制冷机房","B1冷源机房","2号主机冷冻水流量","013323","2"
"制冷机房","B1冷源机房","3号主机冷冻水流量","013323","3"
"制冷机房","B1冷源机房","4号主机冷冻水流量","013323","4"
"制冷机房","B1水冷BA系统-3冷冻水泵","3号主机冷冻水流量","013323","1"
"制冷机房","B1水冷BA系统-1冷却水泵","1号主机冷却水流量","013323","1"
"制冷机房","B1水冷BA系统-1冷冻水泵","1号主机冷冻水流量","013323","1"
"制冷机房","B1水冷BA系统-3冷却水泵","3号主机冷却水流量","013323","1"
"制冷机房","二期B2水冷BA系统-1冷冻水泵","1冷冻水流量","013323","1"
"制冷机房","B2冷源机房","10号主机冷冻水流量","013323","2"
"制冷机房","B2冷源机房","9号主机冷冻水流量","013323","1"
"三亚南部通信枢纽楼负1层B101冷冻站
","3号制冷单元","XX水流量","013323","1"
"三亚南部通信枢纽楼负1层B101冷冻站
","2号制冷单元","XX水流量","013323","1"
"三亚南部通信枢纽楼负1层B101冷冻站
","3号制冷单元","XX水流量","013323","2"
"三亚南部通信枢纽楼负1层B101冷冻站
","1号制冷单元","XX水流量","013323","1"
"三亚南部通信枢纽楼负1层B101冷冻站
","1号制冷单元","XX水流量","013323","2"
"三亚南部通信枢纽楼负1层B101冷冻站
","2号制冷单元","XX水流量","013323","2"
"机房-ShapeNode","横流冷却塔-1","回水温度","013206","1"
"机房-ShapeNode","横流冷却塔-1","出水温度","013205","1"
"机房-ShapeNode","横流冷却塔-3","出水温度","013205","2"
"机房-ShapeNode","横流冷却塔-3","出水温度","013205","1"
"机房-ShapeNode","横流冷却塔-2","出水温度","013205","2"
"机房-ShapeNode","横流冷却塔-2","出水温度","013205","1"
"机房-ShapeNode","横流冷却塔-1","出水温度","013205","2"
"机房-ShapeNode","蓄冷灌","出水温度","013205","1"
"机房-ShapeNode","横流冷却塔-3","回水温度","013206","2"
"机房-ShapeNode","横流冷却塔-3","回水温度","013206","1"
"机房-ShapeNode","横流冷却塔-2","回水温度","013206","2"
"机房-ShapeNode","横流冷却塔-2","回水温度","013206","1"
"机房-ShapeNode","横流冷却塔-1","回水温度","013206","2"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","2#离心机","2_冷冻水流量","013323","1"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","2#离心机","2_冷却水流量","013323","2"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","3#离心机","3_冷冻水流量","013323","1"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","3#离心机","3_冷却水流量","013323","2"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","1#离心机","1_冷冻水流量","013323","1"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","蓄冷罐","蓄冷罐流量","013323","1"
"中国移动（郑州航空港区）数据中心B02机楼1楼制冷机房","1#离心机","1_冷却水流量","013323","2"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","4#离心机","4#机组板换一次侧流量","013323","1"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","4#离心机","4#机组板换二次侧流量","013323","2"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","1#离心机","1#机组板换一次侧流量","013323","1"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","1#离心机","1#机组板换二次侧流量","013323","2"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","2#离心机","2#机组板换一次侧流量","013323","1"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","2#离心机","2#机组板换二次侧流量","013323","2"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","3#离心机","3#机组板换一次侧流量","013323","1"
"中国移动（洛阳）数据中心B02机楼1楼制冷机房","3#离心机","3#机组板换二次侧流量","013323","2"
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管供水1号温度","013205",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管供水2号温度","013205",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH8支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管供水1号温度","013205",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管供水2号温度","013205",\N
"WGWL050107_一楼制冷站107","第一套冷水机组","1#冷机冷冻水进口温度","013205",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管回水1号温度","013206",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管回水2号温度","013206",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管回水1号温度","013206",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环管回水2号温度","013206",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH10支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH9支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH7支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH6支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH5支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH4支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH3支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH2支路水流量","013323",\N
"WGWL050107_一楼制冷站107","冷机监控","冷冻环网LH1支路水流量","013323",\N
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器9#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器10#流量计","013323","10"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器9#流量计","013323","9"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器10#流量计","013323","10"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器11#流量计","013323","11"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器12#流量计","013323","12"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器1#流量计","013323","1"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器2#流量计","013323","2"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器3#流量计","013323","3"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器4#流量计","013323","4"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器5#流量计","013323","5"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器6#流量计","013323","6"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器7#流量计","013323","7"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器8#流量计","013323","8"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器9#流量计","013323","9"
"WGWA070106_2号楼一楼制冷站机房","1号板式换热器","1号板换 冷冻侧流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器11#流量计","013323","11"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器12#流量计","013323","12"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器1#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器2#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器3#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","2号制冷机组","2号冷机 冷冻水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","2号制冷机组","2号冷机 冷却水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","2号制冷机组","2号冷机 冷冻水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","2号制冷机组","2号冷机 冷却水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","1号制冷机组","1号冷机 冷冻水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","1号制冷机组","1号冷机 冷却水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","1号制冷机组","1号冷机 冷冻水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","1号制冷机组","1号冷机 冷却水流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器7#流量计","013323","7"
"WGWA070106_2号楼一楼制冷站机房","1号板式换热器","1号板换 冷却侧流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","1号板式换热器","1号板换 冷却侧流量","013323","1"
"WGWA070106_2号楼一楼制冷站机房","1号板式换热器","1号板换 冷冻侧流量","013323","2"
"WGWA070106_2号楼一楼制冷站机房","1号板式换热器","1号板换 冷却侧流量","013323","1"
"WGWA070106_2号楼一楼制冷站机房","1号板式换热器","1号板换 冷冻侧流量","013323","2"
"WGWA070106_2号楼一楼制冷站机房","2号板式换热器","2号板换 冷却侧流量","013323","1"
"WGWA070106_2号楼一楼制冷站机房","2号板式换热器","2号板换 冷冻侧流量","013323","2"
"WGWA070106_2号楼一楼制冷站机房","2号板式换热器","2号板换 冷却侧流量","013323","1"
"WGWA070106_2号楼一楼制冷站机房","2号板式换热器","2号板换 冷冻侧流量","013323","2"
"WGWA070106_2号楼一楼制冷站机房","2号板式换热器","2号板换 冷却侧流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","2号板式换热器","2号板换 冷冻侧流量","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器4#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器5#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器6#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器7#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器8#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器10#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器11#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器12#流量计","013323","0"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器1#流量计","013323","1"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器2#流量计","013323","2"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器3#流量计","013323","3"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器4#流量计","013323","4"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器5#流量计","013323","5"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器6#流量计","013323","6"
"WGWA070106_2号楼一楼制冷站机房","分集水器","分水器8#流量计","013323","8"
"WGWB080106_3号楼一楼制冷站机房","2号制冷机组","2号冷机 冷冻水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器6#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器7#流量计","013323","7"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器6#流量计","013323","6"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器5#流量计","013323","5"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器4#流量计","013323","4"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器3#流量计","013323","3"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器2#流量计","013323","2"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器1#流量计","013323","1"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器12#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器11#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器10#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器9#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器8#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器7#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","2号制冷机组","2号冷机 冷却水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器5#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器4#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器3#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器2#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器1#流量计","013323","0"
"WGWB080106_3号楼一楼制冷站机房","2号板式换热器","2号板换 冷冻侧流量","013323","2"
"WGWB080106_3号楼一楼制冷站机房","2号板式换热器","2号板换 冷却侧流量","013323","1"
"WGWB080106_3号楼一楼制冷站机房","2号板式换热器","2号板换 冷冻侧流量","013323","2"
"WGWB080106_3号楼一楼制冷站机房","2号板式换热器","2号板换 冷却侧流量","013323","1"
"WGWB080106_3号楼一楼制冷站机房","2号板式换热器","2号板换 冷冻侧流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","2号板式换热器","2号板换 冷却侧流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","2号制冷机组","2号冷机 冷却水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","2号制冷机组","2号冷机 冷冻水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器9#流量计","013323","9"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器8#流量计","013323","8"
"WGWB080106_3号楼一楼制冷站机房","1号制冷机组","1号冷机 冷却水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","1号制冷机组","1号冷机 冷冻水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","1号制冷机组","1号冷机 冷却水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","1号制冷机组","1号冷机 冷冻水流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","1号板式换热器","1号板换 冷冻侧流量","013323","2"
"WGWB080106_3号楼一楼制冷站机房","1号板式换热器","1号板换 冷却侧流量","013323","1"
"WGWB080106_3号楼一楼制冷站机房","1号板式换热器","1号板换 冷冻侧流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","1号板式换热器","1号板换 冷却侧流量","013323","0"
"WGWB080106_3号楼一楼制冷站机房","1号板式换热器","1号板换 冷冻侧流量","013323","2"
"WGWB080106_3号楼一楼制冷站机房","1号板式换热器","1号板换 冷却侧流量","013323","1"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器12#流量计","013323","12"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器11#流量计","013323","11"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器9#流量计","013323","9"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器10#流量计","013323","10"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器11#流量计","013323","11"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器12#流量计","013323","12"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器1#流量计","013323","1"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器2#流量计","013323","2"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器3#流量计","013323","3"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器4#流量计","013323","4"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器5#流量计","013323","5"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器6#流量计","013323","6"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器7#流量计","013323","7"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器8#流量计","013323","8"
"WGWB080106_3号楼一楼制冷站机房","分集水器","分水器10#流量计","013323","10"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL4-1流量","013323","10"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","母联流量1","013323","11"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","母联流量2","013323","16"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL1-2流量","013323","12"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL2-2流量","013323","13"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL4-2流量","013323","15"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL1-1流量","013323","7"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL2-1流量","013323","8"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL3-1流量","013323","9"
"长沙岳麓区西片D栋核心机楼103高低压变配电室机房","集分水器","LGL3-2流量","013323","14"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-A列01#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-H列02#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-H列01#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-G列03#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-G列01#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-F列03#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-F列02#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-E列03#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-E列02#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-E列01#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-D列03#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-D列02#-英维克-45KW-2021","1#水阀","012339","9"
"株洲数据中心B01机楼101移动云数据机房","中央空调末端-D列01#-英维克-45KW-2021","1#水阀","012339","9"
